Mon,Day,Year,sshtimser
4,6,2015,0.047462399
4,7,2015,0.049462395
4,8,2015,0.049762393
4,9,2015,0.049762393
4,10,2015,0.049862394
4,11,2015,0.048962394
4,12,2015,0.049462395
4,13,2015,0.049962396
4,14,2015,0.049062396
4,15,2015,0.048762398
4,16,2015,0.046762394
4,17,2015,0.045862394
4,18,2015,0.044762398
4,19,2015,0.041062395
4,20,2015,0.039762395
4,21,2015,0.038462395
4,22,2015,0.038362394
4,23,2015,0.039962398
4,24,2015,0.039062398
4,25,2015,0.036062399
4,26,2015,0.037262397
4,27,2015,0.033162395
4,28,2015,0.034362397
4,29,2015,0.035062397
4,30,2015,0.035762394
5,1,2015,0.038362394
5,2,2015,0.037362399
5,3,2015,0.038262399
5,4,2015,0.038462395
5,5,2015,0.039562399
5,6,2015,0.039462397
5,7,2015,0.042162398
5,8,2015,0.040962393
5,9,2015,0.040362398
5,10,2015,0.039662393
5,11,2015,0.039162392
5,12,2015,0.040262396
5,13,2015,0.040762397
5,14,2015,0.041562396
5,15,2015,0.042162398
5,16,2015,0.042462396
5,17,2015,0.040862399
5,18,2015,0.042262392
5,19,2015,0.043462398
5,20,2015,0.044562394
5,21,2015,0.046662392
5,22,2015,0.048362399
5,23,2015,0.051362398
5,24,2015,0.053962397
5,25,2015,0.056062395
5,26,2015,0.059262397
5,27,2015,0.060662398
5,28,2015,0.063362392
5,29,2015,0.063662397
5,30,2015,0.064962397
5,31,2015,0.066462392
6,1,2015,0.067562396
6,2,2015,0.067562396
6,3,2015,0.068762394
6,4,2015,0.069162393
6,5,2015,0.070662396
6,6,2015,0.072362395
6,7,2015,0.072962398
6,8,2015,0.074262398
6,9,2015,0.074962395
6,10,2015,0.076162393
6,11,2015,0.080362397
6,12,2015,0.081862392
6,13,2015,0.083462397
6,14,2015,0.087462398
6,15,2015,0.088662396
6,16,2015,0.089062395
6,17,2015,0.090062397
6,18,2015,0.091062399
6,19,2015,0.091962392
6,20,2015,0.093362393
6,21,2015,0.094562399
6,22,2015,0.095562393
6,23,2015,0.095062392
6,24,2015,0.095862398
6,25,2015,0.096562395
6,26,2015,0.095462399
6,27,2015,0.094862396
6,28,2015,0.094062398
6,29,2015,0.094362395
6,30,2015,0.093462395
7,1,2015,0.092862392
7,2,2015,0.091262395
7,3,2015,0.090162399
7,4,2015,0.089062395
7,5,2015,0.086162398
7,6,2015,0.084662395
7,7,2015,0.084262396
7,8,2015,0.084562393
7,9,2015,0.084662395
7,10,2015,0.083762395
7,11,2015,0.083862396
7,12,2015,0.083462397
7,13,2015,0.084562393
7,14,2015,0.085762399
7,15,2015,0.085962395
7,16,2015,0.086462396
7,17,2015,0.086862395
7,18,2015,0.088162395
7,19,2015,0.088662396
7,20,2015,0.089162397
7,21,2015,0.089262398
7,22,2015,0.091462398
7,23,2015,0.090662392
7,24,2015,0.091862398
7,25,2015,0.093362393
7,26,2015,0.094262394
7,27,2015,0.095162394
7,28,2015,0.095862398
7,29,2015,0.094962398
7,30,2015,0.095162394
7,31,2015,0.093062396
8,1,2015,0.091862398
8,2,2015,0.091162393
8,3,2015,0.091862398
8,4,2015,0.092162395
8,5,2015,0.093662398
8,6,2015,0.093662398
8,7,2015,0.094362395
8,8,2015,0.094362395
8,9,2015,0.096362392
8,10,2015,0.097262392
8,11,2015,0.100562388
8,12,2015,0.102962399
8,13,2015,0.106462399
8,14,2015,0.108762393
8,15,2015,0.110762397
8,16,2015,0.113662402
8,17,2015,0.115362401
8,18,2015,0.11916239
8,19,2015,0.118962402
8,20,2015,0.122562388
8,21,2015,0.126662398
8,22,2015,0.128762389
8,23,2015,0.130362401
8,24,2015,0.133262391
8,25,2015,0.133062402
8,26,2015,0.136062393
8,27,2015,0.139062399
8,28,2015,0.1417624
8,29,2015,0.143562401
8,30,2015,0.145162398
8,31,2015,0.145962397
9,1,2015,0.148962388
9,2,2015,0.150362397
9,3,2015,0.1531624
9,4,2015,0.154462392
9,5,2015,0.154162402
9,6,2015,0.154762397
9,7,2015,0.153662393
9,8,2015,0.154562394
9,9,2015,0.153962398
9,10,2015,0.152362401
9,11,2015,0.154762397
9,12,2015,0.157662401
9,13,2015,0.159562389
9,14,2015,0.157962392
9,15,2015,0.15876239
9,16,2015,0.159062395
9,17,2015,0.160362402
9,18,2015,0.161562393
9,19,2015,0.163562397
9,20,2015,0.162362392
9,21,2015,0.16406239
9,22,2015,0.164162392
9,23,2015,0.166462401
9,24,2015,0.166762391
9,25,2015,0.167962397
9,26,2015,0.167362402
9,27,2015,0.168862397
9,28,2015,0.170162389
9,29,2015,0.172162393
9,30,2015,0.172662402
10,1,2015,0.173462401
10,2,2015,0.174062396
10,3,2015,0.173562402
10,4,2015,0.173962394
10,5,2015,0.174462403
10,6,2015,0.173362399
10,7,2015,0.173462401
10,8,2015,0.173562402
10,9,2015,0.17286239
10,10,2015,0.172462399
10,11,2015,0.172162393
10,12,2015,0.169862399
10,13,2015,0.169762398
10,14,2015,0.168562392
10,15,2015,0.166962395
10,16,2015,0.163262392
10,17,2015,0.156862403
10,18,2015,0.152862395
10,19,2015,0.148262391
10,20,2015,0.143862391
10,21,2015,0.139862398
10,22,2015,0.138262401
10,23,2015,0.131562392
10,24,2015,0.1267624
10,25,2015,0.1214624
10,26,2015,0.116462389
10,27,2015,0.113262395
10,28,2015,0.108462403
10,29,2015,0.106762389
10,30,2015,0.10416239
10,31,2015,0.102662394
11,1,2015,0.102062399
11,2,2015,0.101062397
11,3,2015,0.099362398
11,4,2015,0.098062391
11,5,2015,0.096262398
11,6,2015,0.096562395
11,7,2015,0.095562393
11,8,2015,0.095362397
11,9,2015,0.095462399
11,10,2015,0.096662397
11,11,2015,0.096562395
11,12,2015,0.097362394
11,13,2015,0.096962395
11,14,2015,0.096462394
11,15,2015,0.095862398
11,16,2015,0.093162397
11,17,2015,0.091762396
11,18,2015,0.086762393
11,19,2015,0.087662394
11,20,2015,0.084162394
11,21,2015,0.081962394
11,22,2015,0.078862394
11,23,2015,0.073762397
11,24,2015,0.067062395
11,25,2015,0.062362397
11,26,2015,0.058062399
11,27,2015,0.052262398
11,28,2015,0.048862392
11,29,2015,0.043262395
11,30,2015,0.039962398
12,1,2015,0.039362396
12,2,2015,0.040562394
12,3,2015,0.041962395
12,4,2015,0.040862399
12,5,2015,0.044762398
12,6,2015,0.047762396
12,7,2015,0.047562393
12,8,2015,0.050562399
12,9,2015,0.052362392
12,10,2015,0.052962395
12,11,2015,0.058562393
12,12,2015,0.059762398
12,13,2015,0.059262397
12,14,2015,0.058562393
12,15,2015,0.058262395
12,16,2015,0.060062396
12,17,2015,0.058262395
12,18,2015,0.055862399
12,19,2015,0.053862395
12,20,2015,0.050462397
12,21,2015,0.046962398
12,22,2015,0.042762394
12,23,2015,0.041162396
12,24,2015,0.039262394
12,25,2015,0.037562395
12,26,2015,0.036062399
12,27,2015,0.033862396
12,28,2015,0.032062395
12,29,2015,0.033262397
12,30,2015,0.032962395
12,31,2015,0.030662397
1,1,2016,0.029162394
1,2,2016,0.028662397
1,3,2016,0.027362397
1,4,2016,0.026762395
1,5,2016,0.022662396
1,6,2016,0.023462395
1,7,2016,0.023362397
1,8,2016,0.022262397
1,9,2016,0.020862395
1,10,2016,0.020362394
1,11,2016,0.017562395
1,12,2016,0.015562395
1,13,2016,0.018562397
1,14,2016,0.017062394
1,15,2016,0.012662394
1,16,2016,0.012262395
1,17,2016,0.010762396
1,18,2016,0.009862395
1,19,2016,0.008462394
1,20,2016,0.008662397
1,21,2016,0.009362394
1,22,2016,0.009962397
1,23,2016,0.011162395
1,24,2016,0.012762396
1,25,2016,0.014962396
1,26,2016,0.015262397
1,27,2016,0.015862396
1,28,2016,0.018562397
1,29,2016,0.020462396
1,30,2016,0.021462394
1,31,2016,0.023762396
2,1,2016,0.021762396
2,2,2016,0.027062396
2,3,2016,0.029662395
2,4,2016,0.030062395
2,5,2016,0.032362396
2,6,2016,0.034762396
2,7,2016,0.035862396
2,8,2016,0.039162392
2,9,2016,0.041662397
2,10,2016,0.043162393
2,11,2016,0.043662394
2,12,2016,0.043862397
2,13,2016,0.043262395
2,14,2016,0.044062393
2,15,2016,0.045962396
2,16,2016,0.044962393
2,17,2016,0.045262399
2,18,2016,0.048362399
2,19,2016,0.048462393
2,20,2016,0.048962394
2,21,2016,0.049762393
2,22,2016,0.049062396
2,23,2016,0.049062396
2,24,2016,0.049762393
2,25,2016,0.048562395
2,26,2016,0.046162399
2,27,2016,0.044962393
2,28,2016,0.043662394
2,29,2016,0.042462396
3,1,2016,0.038762393
3,2,2016,0.038962396
3,3,2016,0.038062396
3,4,2016,0.037162396
3,5,2016,0.037162396
3,6,2016,0.039362396
3,7,2016,0.037662397
3,8,2016,0.041462394
3,9,2016,0.042762394
3,10,2016,0.045362393
3,11,2016,0.047462399
3,12,2016,0.049262399
3,13,2016,0.050362395
3,14,2016,0.053162398
3,15,2016,0.055562394
3,16,2016,0.058562393
3,17,2016,0.059362399
3,18,2016,0.060462395
3,19,2016,0.062162394
3,20,2016,0.061162392
3,21,2016,0.060562397
3,22,2016,0.060762393
3,23,2016,0.057662392
3,24,2016,0.058162393
3,25,2016,0.058462399
3,26,2016,0.056562396
3,27,2016,0.054862397
3,28,2016,0.053762393
3,29,2016,0.051562393
3,30,2016,0.050362395
3,31,2016,0.049362393
4,1,2016,0.050362395
4,2,2016,0.048662397
4,3,2016,0.047762396
4,4,2016,0.046662392
4,5,2016,0.046462397
4,6,2016,0.044862399
4,7,2016,0.042562398
4,8,2016,0.040762397
4,9,2016,0.038062396
4,10,2016,0.036562393
4,11,2016,0.033462396
4,12,2016,0.031662396
4,13,2016,0.030562396
4,14,2016,0.028762395
4,15,2016,0.028562395
4,16,2016,0.028662397
4,17,2016,0.027862395
4,18,2016,0.027362397
4,19,2016,0.027062396
4,20,2016,0.027562397
4,21,2016,0.029262396
4,22,2016,0.030262394
4,23,2016,0.032662394
4,24,2016,0.035762394
4,25,2016,0.038162398
4,26,2016,0.040762397
4,27,2016,0.042762394
4,28,2016,0.045462395
4,29,2016,0.047162393
4,30,2016,0.049162398
5,1,2016,0.051462399
5,2,2016,0.053762393
5,3,2016,0.055462392
5,4,2016,0.057462396
5,5,2016,0.058062399
5,6,2016,0.058462399
5,7,2016,0.059162395
5,8,2016,0.058862398
5,9,2016,0.058562393
5,10,2016,0.057862396
5,11,2016,0.056862394
5,12,2016,0.056162397
5,13,2016,0.055162395
5,14,2016,0.054262394
5,15,2016,0.054962399
5,16,2016,0.053862395
5,17,2016,0.052662397
5,18,2016,0.051262396
5,19,2016,0.050262394
5,20,2016,0.051362398
5,21,2016,0.049662399
5,22,2016,0.051962393
5,23,2016,0.052462394
5,24,2016,0.052362392
5,25,2016,0.050762395
5,26,2016,0.051462399
5,27,2016,0.051762397
5,28,2016,0.052762399
5,29,2016,0.053562398
5,30,2016,0.051362398
5,31,2016,0.051962393
6,1,2016,0.050462397
6,2,2016,0.049162398
6,3,2016,0.049062396
6,4,2016,0.047362397
6,5,2016,0.045162397
6,6,2016,0.043662394
6,7,2016,0.042362394
6,8,2016,0.039062398
6,9,2016,0.037162396
6,10,2016,0.033662396
6,11,2016,0.031962397
6,12,2016,0.029162394
6,13,2016,0.026862396
6,14,2016,0.024962394
6,15,2016,0.021762396
6,16,2016,0.019962395
6,17,2016,0.018762397
6,18,2016,0.017062394
6,19,2016,0.015862396
6,20,2016,0.015362395
6,21,2016,0.017062394
6,22,2016,0.015262397
6,23,2016,0.015862396
6,24,2016,0.018262396
6,25,2016,0.018162394
6,26,2016,0.021262395
6,27,2016,0.021662394
6,28,2016,0.021962395
6,29,2016,0.021662394
6,30,2016,0.022162395
7,1,2016,0.023062395
7,2,2016,0.022862396
7,3,2016,0.023962396
7,4,2016,0.025662395
7,5,2016,0.024462397
7,6,2016,0.023662394
7,7,2016,0.023762396
7,8,2016,0.023162397
7,9,2016,0.021862397
7,10,2016,0.021362396
7,11,2016,0.021062395
7,12,2016,0.019362396
7,13,2016,0.017962395
7,14,2016,0.017162396
7,15,2016,0.015962394
7,16,2016,0.013562395
7,17,2016,0.011162395
7,18,2016,0.009062397
7,19,2016,0.008162396
7,20,2016,0.007862395
7,21,2016,0.008362396
7,22,2016,0.008662397
7,23,2016,0.007762397
7,24,2016,0.009962397
7,25,2016,0.010062395
7,26,2016,0.012462395
7,27,2016,0.013662396
7,28,2016,0.016162394
7,29,2016,0.018562397
7,30,2016,0.020862395
7,31,2016,0.022362395
8,1,2016,0.025462395
8,2,2016,0.028962395
8,3,2016,0.030862397
8,4,2016,0.033062397
8,5,2016,0.034462395
8,6,2016,0.035762394
8,7,2016,0.036462399
8,8,2016,0.038762393
8,9,2016,0.041062395
8,10,2016,0.044262397
8,11,2016,0.046962398
8,12,2016,0.049562397
8,13,2016,0.053062396
8,14,2016,0.055762398
8,15,2016,0.058562393
8,16,2016,0.061362395
8,17,2016,0.063162396
8,18,2016,0.064462396
8,19,2016,0.067062395
8,20,2016,0.070262397
8,21,2016,0.071762393
8,22,2016,0.073662395
8,23,2016,0.075562397
8,24,2016,0.076462398
8,25,2016,0.077962393
8,26,2016,0.080162393
8,27,2016,0.081662396
8,28,2016,0.082362393
8,29,2016,0.083362395
8,30,2016,0.083762395
8,31,2016,0.084762397
9,1,2016,0.085162396
9,2,2016,0.086062396
9,3,2016,0.086162398
9,4,2016,0.085162396
9,5,2016,0.085662397
9,6,2016,0.085862393
9,7,2016,0.085762399
9,8,2016,0.087162393
9,9,2016,0.086662399
9,10,2016,0.086762393
9,11,2016,0.087762395
9,12,2016,0.087962399
9,13,2016,0.088562394
9,14,2016,0.088062393
9,15,2016,0.089262398
9,16,2016,0.089662398
9,17,2016,0.091862398
9,18,2016,0.091262395
9,19,2016,0.090062397
9,20,2016,0.091562393
9,21,2016,0.088762397
9,22,2016,0.089662398
9,23,2016,0.089862394
9,24,2016,0.090662392
9,25,2016,0.090762394
9,26,2016,0.092662396
9,27,2016,0.094862396
9,28,2016,0.095962393
9,29,2016,0.098062391
9,30,2016,0.098062391
10,1,2016,0.097962389
10,2,2016,0.097462396
10,3,2016,0.097662399
10,4,2016,0.098262394
10,5,2016,0.098062391
10,6,2016,0.095862398
10,7,2016,0.095662395
10,8,2016,0.092462393
10,9,2016,0.092162395
10,10,2016,0.091462398
10,11,2016,0.091962392
10,12,2016,0.091562393
10,13,2016,0.090362395
10,14,2016,0.087862397
10,15,2016,0.084062392
10,16,2016,0.080162393
10,17,2016,0.076262394
10,18,2016,0.071362393
10,19,2016,0.066162395
10,20,2016,0.061562399
10,21,2016,0.056462394
10,22,2016,0.050862397
10,23,2016,0.046662392
10,24,2016,0.041462394
10,25,2016,0.037162396
10,26,2016,0.033062397
10,27,2016,0.028862397
10,28,2016,0.025762396
10,29,2016,0.023662394
10,30,2016,0.021462394
10,31,2016,0.021262395
11,1,2016,0.019762395
11,2,2016,0.020562394
11,3,2016,0.020862395
11,4,2016,0.021062395
11,5,2016,0.021262395
11,6,2016,0.022062397
11,7,2016,0.021262395
11,8,2016,0.021662394
11,9,2016,0.023262395
11,10,2016,0.021062395
11,11,2016,0.021462394
11,12,2016,0.022162395
11,13,2016,0.021662394
11,14,2016,0.019062395
11,15,2016,0.018162394
11,16,2016,0.015662397
11,17,2016,0.015462397
11,18,2016,0.013362395
11,19,2016,0.012262395
11,20,2016,0.011862396
11,21,2016,0.014262395
11,22,2016,0.014462395
11,23,2016,0.015462397
11,24,2016,0.016462395
11,25,2016,0.018162394
11,26,2016,0.019962395
11,27,2016,0.020962397
11,28,2016,0.022462396
11,29,2016,0.024362395
11,30,2016,0.025262395
12,1,2016,0.027062396
12,2,2016,0.026562395
12,3,2016,0.027162394
12,4,2016,0.025062396
12,5,2016,0.024262397
12,6,2016,0.023162397
12,7,2016,0.021162397
12,8,2016,0.019462394
12,9,2016,0.018862395
12,10,2016,0.016262396
12,11,2016,0.015562395
12,12,2016,0.012362397
12,13,2016,0.009562394
12,14,2016,0.008462394
12,15,2016,0.007262396
12,16,2016,0.006062394
12,17,2016,0.004662397
12,18,2016,0.003362395
12,19,2016,0.003662395
12,20,2016,0.002962396
12,21,2016,0.003862394
12,22,2016,0.006162396
12,23,2016,0.005762397
12,24,2016,0.004962394
12,25,2016,0.005862395
12,26,2016,0.005262396
12,27,2016,0.006062394
12,28,2016,0.005762397
12,29,2016,0.005462395
12,30,2016,0.003862394
12,31,2016,0.003962396
1,1,2017,0.000662396
1,2,2017,-0.001437604
1,3,2017,-0.002437604
1,4,2017,-0.004037605
1,5,2017,-0.006337605
1,6,2017,-0.008637605
1,7,2017,-0.010837605
1,8,2017,-0.013937604
1,9,2017,-0.016637604
1,10,2017,-0.019937604
1,11,2017,-0.021337604
1,12,2017,-0.024837604
1,13,2017,-0.027337604
1,14,2017,-0.030737604
1,15,2017,-0.033037604
1,16,2017,-0.034437604
1,17,2017,-0.034837605
1,18,2017,-0.036637605
1,19,2017,-0.038437605
1,20,2017,-0.036437604
1,21,2017,-0.036837604
1,22,2017,-0.038337605
1,23,2017,-0.040337604
1,24,2017,-0.043137604
1,25,2017,-0.041837604
1,26,2017,-0.041537605
1,27,2017,-0.041537605
1,28,2017,-0.044437604
1,29,2017,-0.046537604
1,30,2017,-0.050037605
1,31,2017,-0.050837604
2,1,2017,-0.051837604
2,2,2017,-0.053537605
2,3,2017,-0.056937605
2,4,2017,-0.058837605
2,5,2017,-0.058537604
2,6,2017,-0.059237605
2,7,2017,-0.062137605
2,8,2017,-0.062837606
2,9,2017,-0.063337603
2,10,2017,-0.063737606
2,11,2017,-0.064537605
2,12,2017,-0.065837605
2,13,2017,-0.065637605
2,14,2017,-0.066037604
2,15,2017,-0.066937605
2,16,2017,-0.066137606
2,17,2017,-0.066737605
2,18,2017,-0.066437604
2,19,2017,-0.066437604
2,20,2017,-0.065137604
2,21,2017,-0.065137604
2,22,2017,-0.065237606
2,23,2017,-0.064337605
2,24,2017,-0.063537603
2,25,2017,-0.063437605
2,26,2017,-0.063937606
2,27,2017,-0.063937606
2,28,2017,-0.063737606
3,1,2017,-0.063837604
3,2,2017,-0.063537603
3,3,2017,-0.061437605
3,4,2017,-0.060537604
3,5,2017,-0.060037603
3,6,2017,-0.058737604
3,7,2017,-0.056937605
3,8,2017,-0.055637605
3,9,2017,-0.056337604
3,10,2017,-0.055537605
3,11,2017,-0.056137604
3,12,2017,-0.057237604
3,13,2017,-0.057137604
3,14,2017,-0.057437604
3,15,2017,-0.058237604
3,16,2017,-0.058637604
3,17,2017,-0.057937605
3,18,2017,-0.057837605
3,19,2017,-0.057637604
3,20,2017,-0.057537604
3,21,2017,-0.057037605
3,22,2017,-0.055737605
3,23,2017,-0.056237604
3,24,2017,-0.056237604
3,25,2017,-0.055237604
3,26,2017,-0.056837605
3,27,2017,-0.056137604
3,28,2017,-0.056237604
3,29,2017,-0.054837605
3,30,2017,-0.054337604
3,31,2017,-0.053637605
4,1,2017,-0.053337605
4,2,2017,-0.051437605
4,3,2017,-0.050937604
4,4,2017,-0.050137605
4,5,2017,-0.050537604
4,6,2017,-0.050737604
4,7,2017,-0.049737604
4,8,2017,-0.050637604
4,9,2017,-0.051437605
4,10,2017,-0.052537605
4,11,2017,-0.053037604
4,12,2017,-0.053837604
4,13,2017,-0.056137604
4,14,2017,-0.058737604
4,15,2017,-0.060337605
4,16,2017,-0.061937606
4,17,2017,-0.064037604
4,18,2017,-0.067037606
4,19,2017,-0.069037603
4,20,2017,-0.071337605
4,21,2017,-0.072737606
4,22,2017,-0.075237603
4,23,2017,-0.075837606
4,24,2017,-0.076737603
4,25,2017,-0.077037604
4,26,2017,-0.077637603
4,27,2017,-0.077637603
4,28,2017,-0.077037604
4,29,2017,-0.074437605
4,30,2017,-0.073437603
5,1,2017,-0.073637606
5,2,2017,-0.072537606
5,3,2017,-0.072937606
5,4,2017,-0.073037603
5,5,2017,-0.072337603
5,6,2017,-0.073037603
5,7,2017,-0.073037603
5,8,2017,-0.072037605
5,9,2017,-0.072137603
5,10,2017,-0.073137605
5,11,2017,-0.073737604
5,12,2017,-0.075737604
5,13,2017,-0.076237606
5,14,2017,-0.076737603
5,15,2017,-0.077437603
5,16,2017,-0.077837603
5,17,2017,-0.077937604
5,18,2017,-0.079037604
5,19,2017,-0.079237604
5,20,2017,-0.079437604
5,21,2017,-0.078437605
5,22,2017,-0.078937603
5,23,2017,-0.080137604
5,24,2017,-0.081337606
5,25,2017,-0.080337604
5,26,2017,-0.079937605
5,27,2017,-0.080337604
5,28,2017,-0.079537605
5,29,2017,-0.080137604
5,30,2017,-0.078837605
5,31,2017,-0.076937606
6,1,2017,-0.075937604
6,2,2017,-0.075537605
6,3,2017,-0.075237603
6,4,2017,-0.075637603
6,5,2017,-0.074837604
6,6,2017,-0.074837604
6,7,2017,-0.074437605
6,8,2017,-0.074237605
6,9,2017,-0.074237605
6,10,2017,-0.075037604
6,11,2017,-0.074937606
6,12,2017,-0.075537605
6,13,2017,-0.074637605
6,14,2017,-0.074737606
6,15,2017,-0.075137606
6,16,2017,-0.074737606
6,17,2017,-0.074137603
6,18,2017,-0.075237603
6,19,2017,-0.075037604
6,20,2017,-0.074937606
6,21,2017,-0.073837606
6,22,2017,-0.072637604
6,23,2017,-0.071737604
6,24,2017,-0.070937605
6,25,2017,-0.068837603
6,26,2017,-0.067237606
6,27,2017,-0.064737605
6,28,2017,-0.062437603
6,29,2017,-0.061137603
6,30,2017,-0.059237605
7,1,2017,-0.056837605
7,2,2017,-0.055937605
7,3,2017,-0.054337604
7,4,2017,-0.052837604
7,5,2017,-0.051637604
7,6,2017,-0.050637604
7,7,2017,-0.049537604
7,8,2017,-0.049737604
7,9,2017,-0.049037605
7,10,2017,-0.047937605
7,11,2017,-0.045437604
7,12,2017,-0.043337604
7,13,2017,-0.041537605
7,14,2017,-0.037837605
7,15,2017,-0.035837604
7,16,2017,-0.032737604
7,17,2017,-0.029837604
7,18,2017,-0.027937604
7,19,2017,-0.025537604
7,20,2017,-0.022237605
7,21,2017,-0.020437604
7,22,2017,-0.018537605
7,23,2017,-0.016737604
7,24,2017,-0.014537604
7,25,2017,-0.013137605
7,26,2017,-0.011737605
7,27,2017,-0.011337604
7,28,2017,-0.012537605
7,29,2017,-0.012937604
7,30,2017,-0.012737604
7,31,2017,-0.012137605
8,1,2017,-0.012237604
8,2,2017,-0.012337604
8,3,2017,-0.012137605
8,4,2017,-0.011837605
8,5,2017,-0.012037605
8,6,2017,-0.011737605
8,7,2017,-0.011837605
8,8,2017,-0.011737605
8,9,2017,-0.010937605
8,10,2017,-0.010937605
8,11,2017,-0.011337604
8,12,2017,-0.009837605
8,13,2017,-0.009137604
8,14,2017,-0.006037604
8,15,2017,-0.003237605
8,16,2017,-0.000537604
8,17,2017,0.001562396
8,18,2017,0.002762396
8,19,2017,0.005062396
8,20,2017,0.006262394
8,21,2017,0.010362396
8,22,2017,0.010362396
8,23,2017,0.010762396
8,24,2017,0.010362396
8,25,2017,0.011062397
8,26,2017,0.011962397
8,27,2017,0.010462394
8,28,2017,0.010762396
8,29,2017,0.011262397
8,30,2017,0.012862394
8,31,2017,0.014662395
9,1,2017,0.015462397
9,2,2017,0.016462395
9,3,2017,0.017662397
9,4,2017,0.017662397
9,5,2017,0.018662395
9,6,2017,0.018962397
9,7,2017,0.018462396
9,8,2017,0.019262394
9,9,2017,0.021362396
9,10,2017,0.023462395
9,11,2017,0.024862396
9,12,2017,0.026962394
9,13,2017,0.029162394
9,14,2017,0.030862397
9,15,2017,0.032462394
9,16,2017,0.035262393
9,17,2017,0.035962398
9,18,2017,0.037662397
9,19,2017,0.040062393
9,20,2017,0.040362398
9,21,2017,0.040662395
9,22,2017,0.040462399
9,23,2017,0.039762395
9,24,2017,0.039762395
9,25,2017,0.039662393
9,26,2017,0.039462397
9,27,2017,0.038862395
9,28,2017,0.037762398
9,29,2017,0.037662397
9,30,2017,0.036762396
10,1,2017,0.035462397
10,2,2017,0.034962396
10,3,2017,0.033362395
10,4,2017,0.031262396
10,5,2017,0.030162396
10,6,2017,0.029862395
10,7,2017,0.029862395
10,8,2017,0.030462394
10,9,2017,0.030262394
10,10,2017,0.032162397
10,11,2017,0.033962397
10,12,2017,0.035862396
10,13,2017,0.037462393
10,14,2017,0.038362394
10,15,2017,0.040662395
10,16,2017,0.040162394
10,17,2017,0.043162393
10,18,2017,0.042462396
10,19,2017,0.044862399
10,20,2017,0.044162395
10,21,2017,0.045162397
10,22,2017,0.046062397
10,23,2017,0.045262399
10,24,2017,0.047362397
10,25,2017,0.045562396
10,26,2017,0.043262395
10,27,2017,0.041562396
10,28,2017,0.039862397
10,29,2017,0.035162399
10,30,2017,0.034662394
10,31,2017,0.033162395
11,1,2017,0.030362396
11,2,2017,0.028162396
11,3,2017,0.028362396
11,4,2017,0.027362397
11,5,2017,0.025662395
11,6,2017,0.024362395
11,7,2017,0.021562396
11,8,2017,0.020262396
11,9,2017,0.018662395
11,10,2017,0.017062394
11,11,2017,0.016662395
11,12,2017,0.015362395
11,13,2017,0.013962394
11,14,2017,0.016262396
11,15,2017,0.013362395
11,16,2017,0.011862396
11,17,2017,0.010362396
11,18,2017,0.009162395
11,19,2017,0.008762395
11,20,2017,0.009362394
11,21,2017,0.009862395
11,22,2017,0.009862395
11,23,2017,0.008362396
11,24,2017,0.007062396
11,25,2017,0.005462395
11,26,2017,0.003462395
11,27,2017,0.002962396
11,28,2017,0.002362395
11,29,2017,0.000462396
11,30,2017,-0.001337604
12,1,2017,-0.002137605
12,2,2017,-0.001537604
12,3,2017,-0.001337604
12,4,2017,-0.000937605
12,5,2017,-0.002137605
12,6,2017,-0.002137605
12,7,2017,-0.002437604
12,8,2017,-0.002637604
12,9,2017,-0.000837605
12,10,2017,-0.000137604
12,11,2017,6.24E-05
12,12,2017,0.000862396
12,13,2017,-0.000337604
12,14,2017,-0.000937605
12,15,2017,0.000362395
12,16,2017,0.000162395
12,17,2017,0.000762396
12,18,2017,0.000962396
12,19,2017,-3.76E-05
12,20,2017,-0.002337604
12,21,2017,-0.002737604
12,22,2017,-0.003837604
12,23,2017,-0.004937604
12,24,2017,-0.006437605
12,25,2017,-0.008737605
12,26,2017,-0.010037604
12,27,2017,-0.010937605
12,28,2017,-0.013137605
12,29,2017,-0.014237605
12,30,2017,-0.015737604
12,31,2017,-0.017137604
1,1,2018,-0.018237604
1,2,2018,-0.018337604
1,3,2018,-0.018937604
1,4,2018,-0.019537604
1,5,2018,-0.019237605
1,6,2018,-0.018637605
1,7,2018,-0.017437605
1,8,2018,-0.017037605
1,9,2018,-0.017437605
1,10,2018,-0.017137604
1,11,2018,-0.016537604
1,12,2018,-0.015437604
1,13,2018,-0.013037605
1,14,2018,-0.014737605
1,15,2018,-0.017337604
1,16,2018,-0.020737604
1,17,2018,-0.023237604
1,18,2018,-0.026537604
1,19,2018,-0.029237604
1,20,2018,-0.033837604
1,21,2018,-0.038337605
1,22,2018,-0.042537604
1,23,2018,-0.045437604
1,24,2018,-0.048637604
1,25,2018,-0.051437605
1,26,2018,-0.054537605
1,27,2018,-0.056537604
1,28,2018,-0.056537604
1,29,2018,-0.058137605
1,30,2018,-0.058537604
1,31,2018,-0.059237605
2,1,2018,-0.058737604
2,2,2018,-0.060237603
2,3,2018,-0.059237605
2,4,2018,-0.056537604
2,5,2018,-0.053437605
2,6,2018,-0.051037604
2,7,2018,-0.047037605
2,8,2018,-0.043337604
2,9,2018,-0.042037604
2,10,2018,-0.041737605
2,11,2018,-0.043537605
2,12,2018,-0.043137604
2,13,2018,-0.044537605
2,14,2018,-0.046137604
2,15,2018,-0.047137605
2,16,2018,-0.048637604
2,17,2018,-0.048737604
2,18,2018,-0.049337605
2,19,2018,-0.049537604
2,20,2018,-0.051537605
